CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,ZipcodeofIncident,Battalion,StationArea,Box,OrigPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,Unitsequenceincalldispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20180457,E36,2005540,Structure Fire,01/18/2002,01/18/2002,Other,01/18/2002 11:41:08 PM,0 Block of HAIGHT ST,SF,94102,B02,36,3311,3,3,3,false,null,1,ENGINE,1,2,5,Hayes Valley,"(37.7730976142378, -122.42211684621)",020180457-E36,1.2166666666666666
20180457,T06,2005540,Structure Fire,01/18/2002,01/18/2002,Other,01/18/2002 11:41:08 PM,0 Block of HAIGHT ST,SF,94102,B02,36,3311,3,3,3,false,null,1,TRUCK,2,2,5,Hayes Valley,"(37.7730976142378, -122.42211684621)",020180457-T06,1.5
20180458,B03,2005541,Alarms,01/18/2002,01/18/2002,Other,01/18/2002 11:54:51 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,false,null,1,CHIEF,3,3,6,South of Market,"(37.7842056749338, -122.407612731809)",020180458-B03,2.65
20180458,E01,2005541,Alarms,01/18/2002,01/18/2002,Other,01/18/2002 11:54:51 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,false,null,1,ENGINE,2,3,6,South of Market,"(37.7842056749338, -122.407612731809)",020180458-E01,3.1333333333333333
20180458,T01,2005541,Alarms,01/18/2002,01/18/2002,Other,01/18/2002 11:54:51 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,false,null,1,TRUCK,1,3,6,South of Market,"(37.7842056749338, -122.407612731809)",020180458-T01,2.1333333333333333
20180459,E36,2005542,Medical Incident,01/18/2002,01/18/2002,Other,01/19/2002 12:12:46 AM,9TH ST/MISSION ST,SF,94103,B02,36,2336,3,3,3,false,null,1,ENGINE,1,2,6,South of Market,"(37.7762305177878, -122.414711004673)",020180459-E36,1.6666666666666667
20180459,M36,2005542,Medical Incident,01/18/2002,01/18/2002,Other,01/19/2002 12:52:34 AM,9TH ST/MISSION ST,SF,94103,B02,36,2336,3,3,3,true,null,1,MEDIC,2,2,6,South of Market,"(37.7762305177878, -122.414711004673)",020180459-M36,1.6833333333333333
20190001,B02,2005543,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 12:12:45 AM,500 Block of ELLIS ST,SF,94109,B02,03,1555,3,3,3,false,null,1,CHIEF,3,2,6,Tenderloin,"(37.784476659022, -122.415414178631)",020190001-B02,2.066666666666667
20190001,E03,2005543,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 12:12:45 AM,500 Block of ELLIS ST,SF,94109,B02,03,1555,3,3,3,true,null,1,ENGINE,1,2,6,Tenderloin,"(37.784476659022, -122.415414178631)",020190001-E03,2.2333333333333334
20190001,T03,2005543,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 12:12:45 AM,500 Block of ELLIS ST,SF,94109,B02,03,1555,3,3,3,false,null,1,TRUCK,2,2,6,Tenderloin,"(37.784476659022, -122.415414178631)",020190001-T03,2.566666666666667
20190002,E36,2005544,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:30:00 AM,0 Block of GOUGH ST,SF,94103,B02,36,3311,3,3,3,false,null,1,ENGINE,1,2,6,Mission,"(37.7725305162673, -122.421205551035)",020190002-E36,2.0166666666666666
20190002,M05,2005544,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:17:20 AM,0 Block of GOUGH ST,SF,94103,B02,36,3311,3,3,3,true,null,1,MEDIC,2,2,6,Mission,"(37.7725305162673, -122.421205551035)",020190002-M05,2.716666666666667
20190003,E42,2005545,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:48:51 AM,100 Block of GIRARD ST,SF,94134,B10,42,6341,3,3,3,false,null,1,ENGINE,1,10,9,Portola,"(37.7303933049122, -122.40577188604)",020190003-E42,2.65
20190003,E44,2005545,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:45:09 AM,100 Block of GIRARD ST,SF,94134,B10,42,6341,3,3,3,true,null,1,ENGINE,4,10,9,Portola,"(37.7303933049122, -122.40577188604)",020190003-E44,3.4166666666666665
20190003,M32,2005545,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:24:15 AM,100 Block of GIRARD ST,SF,94134,B10,42,6341,3,3,3,true,null,1,MEDIC,2,10,9,Portola,"(37.7303933049122, -122.40577188604)",020190003-M32,2.3833333333333333
20190003,RC4,2005545,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:55:52 AM,100 Block of GIRARD ST,SF,94134,B10,42,6341,3,3,3,true,null,1,RESCUE CAPTAIN,3,10,9,Portola,"(37.7303933049122, -122.40577188604)",020190003-RC4,4.25
20190004,E35,2005546,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:45:43 AM,300 Block of FOLSOM ST,SF,94105,B03,35,2122,3,3,3,false,null,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7880724427094, -122.393402612833)",020190004-E35,3.216666666666667
20190004,M13,2005546,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:45:43 AM,300 Block of FOLSOM ST,SF,94105,B03,35,2122,3,3,3,true,null,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7880724427094, -122.393402612833)",020190004-M13,3.9166666666666665
20190005,E12,2005547,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 12:48:15 AM,HAIGHT ST/SHRADER ST,SF,94117,B05,12,4545,3,3,3,false,null,1,ENGINE,1,5,5,Haight Ashbury,"(37.7693786636844, -122.451865726136)",020190005-E12,2.716666666666667
20190005,T12,2005547,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 12:48:15 AM,HAIGHT ST/SHRADER ST,SF,94117,B05,12,4545,3,3,3,false,null,1,TRUCK,2,5,5,Haight Ashbury,"(37.7693786636844, -122.451865726136)",020190005-T12,3.5166666666666666
20190006,E36,2005548,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 12:59:23 AM,300 Block of 11TH ST,SF,94103,B02,36,5112,3,3,3,false,null,1,ENGINE,1,2,6,South of Market,"(37.7712855259531, -122.413204267102)",020190006-E36,2.55
20190006,M29,2005548,Medical Incident,01/19/2002,01/18/2002,Other,null,300 Block of 11TH ST,SF,94103,B02,36,5112,3,3,3,true,null,1,MEDIC,2,2,6,South of Market,"(37.7712855259531, -122.413204267102)",020190006-M29,6.066666666666666
20190007,M17,2005549,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:14:42 AM,200 Block of WILLIAMS AVE,SF,94124,B10,42,6474,1,1,2,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7299346936044, -122.397744427103)",020190007-M17,4.15
20190008,M08,2005550,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:43:54 AM,2700 Block of 16TH ST,SF,94110,B02,07,5237,1,1,2,true,null,1,MEDIC,1,2,9,Mission,"(37.7653263612606, -122.414201573327)",020190008-M08,3.6333333333333333
20190009,E08,2005551,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:23:28 AM,100 Block of TOWNSEND ST,SF,94107,B03,08,2172,3,3,3,false,null,1,ENGINE,1,3,6,Mission Bay,"(37.7796910137658, -122.391588816975)",020190009-E08,3.533333333333333
20190009,M13,2005551,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:14:54 AM,100 Block of TOWNSEND ST,SF,94107,B03,08,2172,3,3,3,true,null,1,MEDIC,2,3,6,Mission Bay,"(37.7796910137658, -122.391588816975)",020190009-M13,3.9833333333333334
20190010,E21,2005552,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 01:16:44 AM,HAIGHT ST/SCOTT ST,SF,94117,B05,21,4142,3,3,3,false,null,1,ENGINE,1,5,5,Haight Ashbury,"(37.7714794846228, -122.435372980594)",020190010-E21,3.0166666666666666
20190012,B04,2005554,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 01:32:32 AM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,true,null,1,CHIEF,3,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190012-B04,2.2666666666666666
20190012,E41,2005554,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 01:31:27 AM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,false,null,1,ENGINE,1,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190012-E41,2.3
20190012,T03,2005554,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 01:31:44 AM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,false,null,1,TRUCK,2,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190012-T03,2.7666666666666666
20190013,M17,2005555,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:47:24 AM,200 Block of WILLIAMS AVE,SF,94124,B10,42,6474,1,1,2,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7299346936044, -122.397744427103)",020190013-M17,3.933333333333333
20190014,E02,2005556,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:37:37 AM,1300 Block of JACKSON ST,SF,94109,B01,41,1535,3,3,3,false,null,1,ENGINE,2,1,3,Russian Hill,"(37.7945510505283, -122.417805154631)",020190014-E02,4.283333333333333
20190014,M41,2005556,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:15:23 AM,1300 Block of JACKSON ST,SF,94109,B01,41,1535,3,3,3,true,null,1,MEDIC,1,1,3,Russian Hill,"(37.7945510505283, -122.417805154631)",020190014-M41,3.9
20190015,M32,2005560,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:38:56 AM,BARNEVELD AV/DORMAN AV,SF,94124,B10,09,6427,2,2,2,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7392490901047, -122.404392086542)",020190015-M32,10.416666666666666
20190016,E16,2005557,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:36:08 AM,BUCHANAN ST/UNION ST,SF,94123,B04,16,3443,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.7975069484154, -122.432204290819)",020190016-E16,5.016666666666667
20190016,M38,2005557,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:07:29 AM,BUCHANAN ST/UNION ST,SF,94123,B04,16,3443,3,3,3,true,null,1,MEDIC,2,4,2,Marina,"(37.7975069484154, -122.432204290819)",020190016-M38,8.016666666666667
20190017,B02,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:33:39 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,CHIEF,6,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-B02,2.6
20190017,B04,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:39:06 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,CHIEF,8,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-B04,6.183333333333334
20190017,B05,2005558,Structure Fire,01/19/2002,01/18/2002,Other,null,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,CHIEF,13,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-B05,2.283333333333333
20190017,D2,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:37:28 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,CHIEF,9,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-D2,3.3
20190017,E36,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:09:14 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-E36,1.9833333333333334
20190017,E38,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:05:31 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,ENGINE,7,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-E38,5.866666666666666
20190017,M03,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:37:03 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,true,null,1,MEDIC,10,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-M03,2.6
20190017,RC1,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:33:15 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,RESCUE CAPTAIN,11,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-RC1,5.783333333333333
20190017,RS1,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 01:54:09 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,RESCUE SQUAD,12,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-RS1,2.9166666666666665
20190017,T05,2005558,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:34:40 AM,600 Block of POLK ST,SF,94102,B02,03,3114,3,3,3,false,null,1,TRUCK,5,2,6,Tenderloin,"(37.7826440356884, -122.419019157242)",020190017-T05,2.6666666666666665
20190018,M28,2005559,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:46:26 AM,0 Block of SPOFFORD ST,SF,94108,B01,13,1313,3,3,3,true,null,1,MEDIC,1,1,3,Chinatown,"(37.7945675420713, -122.407457808544)",020190018-M28,9.933333333333334
20190018,T02,2005559,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:44:21 AM,0 Block of SPOFFORD ST,SF,94108,B01,13,1313,3,3,3,false,null,1,TRUCK,2,1,3,Chinatown,"(37.7945675420713, -122.407457808544)",020190018-T02,10.6
20190019,M07,2005561,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:15:40 AM,CESAR CHAVEZ ST/MISSION ST,SF,94110,B06,11,5623,1,1,2,true,null,1,MEDIC,1,6,9,Bernal Heights,"(37.7481656900206, -122.418221171762)",020190019-M07,3.933333333333333
20190020,M01,2005562,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:15:44 AM,300 Block of EDDY ST,SF,94102,B02,03,1540,1,1,2,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7838344374141, -122.412930522059)",020190020-M01,3.7666666666666666
20190021,M29,2005563,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:39:17 AM,3000 Block of 25TH ST,SF,94110,B06,07,5533,E,E,3,false,null,1,MEDIC,3,6,9,Mission,"(37.7511731433127, -122.410367728863)",020190021-M29,2.566666666666667
20190021,M36,2005563,Medical Incident,01/19/2002,01/18/2002,Other,null,3000 Block of 25TH ST,SF,94110,B06,07,5533,E,E,3,true,null,1,MEDIC,4,6,9,Mission,"(37.7511731433127, -122.410367728863)",020190021-M36,1.5
20190021,RC3,2005563,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:06:46 AM,3000 Block of 25TH ST,SF,94110,B06,07,5533,E,E,3,true,null,1,RESCUE CAPTAIN,2,6,9,Mission,"(37.7511731433127, -122.410367728863)",020190021-RC3,2.85
20190021,RS2,2005563,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:53:22 AM,3000 Block of 25TH ST,SF,94110,B06,07,5533,E,E,3,false,null,1,RESCUE SQUAD,1,6,9,Mission,"(37.7511731433127, -122.410367728863)",020190021-RS2,2.033333333333333
20190021,T09,2005563,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:52:15 AM,3000 Block of 25TH ST,SF,94110,B06,07,5533,E,E,3,true,null,1,TRUCK,5,6,9,Mission,"(37.7511731433127, -122.410367728863)",020190021-T09,2.75
20190022,E01,2005564,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:51:44 AM,HAYES ST/VAN NESS AV,SF,94102,B02,36,3166,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7772998560434, -122.419693565739)",020190022-E01,2.8333333333333335
20190022,M05,2005564,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:51:44 AM,HAYES ST/VAN NESS AV,SF,94102,B02,36,3166,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7772998560434, -122.419693565739)",020190022-M05,2.0166666666666666
20190023,E01,2005565,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 01:57:45 AM,1200 Block of HOWARD ST,SF,94103,B02,36,2335,3,3,3,false,null,1,ENGINE,3,2,6,South of Market,"(37.7756454671917, -122.412432457912)",020190023-E01,1.5666666666666667
20190023,M36,2005565,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:13:51 AM,1200 Block of HOWARD ST,SF,94103,B02,36,2335,3,3,3,true,null,1,MEDIC,2,2,6,South of Market,"(37.7756454671917, -122.412432457912)",020190023-M36,1.8666666666666667
20190024,E41,2005566,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:09:58 AM,1000 Block of POLK ST,SF,94109,B04,03,3121,3,3,3,false,null,1,ENGINE,1,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",020190024-E41,2.316666666666667
20190024,M05,2005566,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:26:06 AM,1000 Block of POLK ST,SF,94109,B04,03,3121,3,3,3,true,null,1,MEDIC,2,4,6,Tenderloin,"(37.7861172118379, -122.419854245692)",020190024-M05,2.2
20190025,B01,2005567,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:14:34 AM,300 Block of STOCKTON ST,SF,94108,B01,01,1324,3,3,3,false,null,1,CHIEF,2,1,3,Financial District/South Beach,"(37.7887345763527, -122.406886503606)",020190025-B01,2.85
20190025,E01,2005567,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:21:38 AM,300 Block of STOCKTON ST,SF,94108,B01,01,1324,3,3,3,false,null,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7887345763527, -122.406886503606)",020190025-E01,2.066666666666667
20190025,T01,2005567,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:14:34 AM,300 Block of STOCKTON ST,SF,94108,B01,01,1324,3,3,3,false,null,1,TRUCK,3,1,3,Financial District/South Beach,"(37.7887345763527, -122.406886503606)",020190025-T01,3.7
20190026,E07,2005568,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:22:47 AM,11TH ST/FOLSOM ST,SF,94103,B02,36,5114,3,3,3,false,null,1,ENGINE,1,2,6,Mission,"(37.771863706441, -122.414026708032)",020190026-E07,3.966666666666667
20190026,M08,2005568,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:22:52 AM,11TH ST/FOLSOM ST,SF,94103,B02,36,5114,3,3,3,true,null,1,MEDIC,2,2,6,Mission,"(37.771863706441, -122.414026708032)",020190026-M08,3.0166666666666666
20190027,B01,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:25:18 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,CHIEF,2,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-B01,4.05
20190027,B05,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:21:52 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,CHIEF,7,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-B05,5.016666666666667
20190027,E21,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:21:52 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,ENGINE,4,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-E21,4.45
20190027,E41,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:24:15 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,ENGINE,6,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-E41,3.0
20190027,M38,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:21:52 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,true,null,1,MEDIC,3,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-M38,3.95
20190027,RS1,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:21:45 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,RESCUE SQUAD,9,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-RS1,3.55
20190027,T10,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:28:37 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,TRUCK,5,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-T10,4.65
20190027,T16,2005569,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:21:52 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,TRUCK,8,4,5,Japantown,"(37.7869733159879, -122.425845942974)",020190027-T16,6.3
20190028,M07,2005570,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:59:47 AM,2800 Block of MISSION ST,SF,94110,B06,11,5525,3,3,3,true,null,1,MEDIC,2,6,9,Mission,"(37.7514352757454, -122.41843553803)",020190028-M07,3.5
20190029,B06,2005571,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:31:53 AM,3000 Block of 16TH ST,SF,94103,B02,07,5236,3,3,3,false,null,1,CHIEF,3,2,9,Mission,"(37.7650413541786, -122.420746190588)",020190029-B06,3.2
20190190,M01,2005689,Medical Incident,01/19/2002,01/19/2002,Other,null,1100 Block of VALENCIA ST,SF,94110,B06,11,5512,3,3,3,true,null,1,MEDIC,5,6,8,Mission,"(37.7544947867363, -122.420957096572)",020190190-M01,1.85
20190029,E29,2005571,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:31:53 AM,3000 Block of 16TH ST,SF,94103,B02,07,5236,3,3,3,true,null,1,ENGINE,2,2,9,Mission,"(37.7650413541786, -122.420746190588)",020190029-E29,2.5166666666666666
20190029,T07,2005571,Alarms,01/19/2002,01/18/2002,Other,01/19/2002 02:31:33 AM,3000 Block of 16TH ST,SF,94103,B02,07,5236,3,3,3,false,null,1,TRUCK,1,2,9,Mission,"(37.7650413541786, -122.420746190588)",020190029-T07,2.216666666666667
20190030,B08,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:36:01 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,false,null,1,CHIEF,8,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-B08,3.316666666666667
20190030,B09,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:26:33 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,false,null,1,CHIEF,3,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-B09,2.6166666666666667
20190030,E15,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:17:49 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,false,null,1,ENGINE,5,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-E15,2.05
20190030,E33,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 03:24:45 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,false,null,1,ENGINE,2,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-E33,2.1333333333333333
20190030,E43,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:55:15 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,true,null,1,ENGINE,6,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-E43,2.75
20190030,M15,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:59:19 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,true,null,1,MEDIC,4,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-M15,3.6666666666666665
20190030,RS2,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:35:19 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,false,null,1,RESCUE SQUAD,9,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-RS2,1.55
20190030,T19,2005572,Structure Fire,01/19/2002,01/18/2002,Other,01/19/2002 02:36:05 AM,0 Block of MINERVA ST,SF,94112,B09,33,8372,3,3,3,true,null,1,TRUCK,7,9,11,Oceanview/Merced/Ingleside,"(37.7158849109873, -122.454797121611)",020190030-T19,2.566666666666667
20190031,M17,2005573,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:41:18 AM,CALL BOX: CESAR CHAVEZ ST/POTRERO AV,SF,94107,B10,09,2626,3,3,3,true,null,1,MEDIC,2,10,10,Potrero Hill,"(37.7495324731973, -122.402881739408)",020190031-M17,5.583333333333333
20190031,T09,2005573,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:50:17 AM,CALL BOX: CESAR CHAVEZ ST/POTRERO AV,SF,94107,B10,09,2626,3,3,3,true,null,1,TRUCK,1,10,10,Potrero Hill,"(37.7495324731973, -122.402881739408)",020190031-T09,4.733333333333333
20190032,M36,2005574,Medical Incident,01/19/2002,01/18/2002,Other,01/19/2002 02:45:20 AM,FOLSOM ST/NORFOLK ST,SF,94103,B02,36,5121,1,1,2,true,null,1,MEDIC,1,2,6,Mission,"(37.7714046505588, -122.414526089287)",020190032-M36,3.7666666666666666
